YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2020,8,OK,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2020,8,OR,Total Electric Power Industry,Total,5676047
2020,8,OR,Total Electric Power Industry,Coal,347973
2020,8,OR,Total Electric Power Industry,Geothermal,16971
2020,8,OR,Total Electric Power Industry,Hydroelectric Conventional,2245717
2020,8,OR,Total Electric Power Industry,Natural Gas,1898114
2020,8,OR,Total Electric Power Industry,Other,4032
2020,8,OR,Total Electric Power Industry,Petroleum,335
2020,8,OR,Total Electric Power Industry,Solar Thermal and Photovoltaic,134068
2020,8,OR,Total Electric Power Industry,Other Biomass,27804
2020,8,OR,Total Electric Power Industry,Wind,938527
2020,8,OR,Total Electric Power Industry,Wood and Wood Derived Fuels,62506
2020,8,OR,"Combined Heat and Power, Industrial Power",Total,46456
2020,8,OR,"Combined Heat and Power, Industrial Power",Natural Gas,2583
2020,8,OR,"Combined Heat and Power, Industrial Power",Petroleum,0
2020,8,OR,"Combined Heat and Power, Industrial Power",Other Biomass,1781
2020,8,OR,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,42092
2020,8,OR,"Combined Heat and Power, Commercial Power",Total,6432
2020,8,OR,"Combined Heat and Power, Commercial Power",Natural Gas,3200
2020,8,OR,"Combined Heat and Power, Commercial Power",Petroleum,0
2020,8,OR,"Combined Heat and Power, Commercial Power",Other Biomass,3232
2020,8,OR,"Combined Heat and Power, Electric Power",Total,512305
2020,8,OR,"Combined Heat and Power, Electric Power",Natural Gas,512305
2020,8,OR,"Combined Heat and Power, Electric Power",Other Biomass,0
2020,8,OR,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2020,8,OR,"Electric Generators, Independent Power Producers",Total,1367476
2020,8,OR,"Electric Generators, Independent Power Producers",Geothermal,16971
2020,8,OR,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,20898
2020,8,OR,"Electric Generators, Independent Power Producers",Natural Gas,385088
2020,8,OR,"Electric Generators, Independent Power Producers",Other,4064
2020,8,OR,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,133444
2020,8,OR,"Electric Generators, Independent Power Producers",Other Biomass,17551
2020,8,OR,"Electric Generators, Independent Power Producers",Wind,769046
2020,8,OR,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,20414
2020,8,OR,"Electric Generators, Electric Utilities",Total,3743378
2020,8,OR,"Electric Generators, Electric Utilities",Coal,347973
2020,8,OR,"Electric Generators, Electric Utilities",Geothermal,0
2020,8,OR,"Electric Generators, Electric Utilities",Hydroelectric Conventional,2224819
2020,8,OR,"Electric Generators, Electric Utilities",Natural Gas,994938
2020,8,OR,"Electric Generators, Electric Utilities",Other,-32
2020,8,OR,"Electric Generators, Electric Utilities",Petroleum,335
2020,8,OR,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,625
2020,8,OR,"Electric Generators, Electric Utilities",Other Biomass,5239
2020,8,OR,"Electric Generators, Electric Utilities",Wind,169481
2020,8,PA,Total Electric Power Industry,Total,22685777
2020,8,PA,Total Electric Power Industry,Coal,2193431
2020,8,PA,Total Electric Power Industry,Pumped Storage,-57371
2020,8,PA,Total Electric Power Industry,Hydroelectric Conventional,219668
2020,8,PA,Total Electric Power Industry,Natural Gas,13122869
2020,8,PA,Total Electric Power Industry,Nuclear,6733994
2020,8,PA,Total Electric Power Industry,Other Gases,35294
2020,8,PA,Total Electric Power Industry,Other,75179
2020,8,PA,Total Electric Power Industry,Petroleum,9163
2020,8,PA,Total Electric Power Industry,Solar Thermal and Photovoltaic,15197
2020,8,PA,Total Electric Power Industry,Other Biomass,127309
2020,8,PA,Total Electric Power Industry,Wind,180455
2020,8,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,30589
2020,8,PA,"Combined Heat and Power, Industrial Power",Total,238717
2020,8,PA,"Combined Heat and Power, Industrial Power",Coal,5693
2020,8,PA,"Combined Heat and Power, Industrial Power",Natural Gas,162986
2020,8,PA,"Combined Heat and Power, Industrial Power",Other Gases,35294
2020,8,PA,"Combined Heat and Power, Industrial Power",Petroleum,407
2020,8,PA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,785
2020,8,PA,"Combined Heat and Power, Industrial Power",Other Biomass,2964
